Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,211,12,T:System.Windows.Media.Color,,,,,"var mat = _materials.SolidMaterial(Color.FromRgb(0, 200, 80));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,211,12,T:System.Windows.Media.Color,,,,,"var mat = _materials.SolidMaterial(Color.FromRgb(0, 200, 80));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,211,12,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"var mat = _materials.SolidMaterial(Color.FromRgb(0, 200, 80));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,211,12,T:System.Windows.Media.Media3D.Material,,,,,"var mat = _materials.SolidMaterial(Color.FromRgb(0, 200, 80));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,208,16,T:System.Windows.Media.Media3D.ModelVisual3D,,,,,DeckEdgePointsVisual.Content = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,208,16,T:System.Windows.Media.Media3D.Model3D,,,,,DeckEdgePointsVisual.Content = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,208,16,P:System.Windows.Media.Media3D.ModelVisual3D.Content,,,,,DeckEdgePointsVisual.Content = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,205,12,T:System.Windows.Media.Media3D.MeshGeometry3D,,,,,var mesh = EdgePointsMeshBuilder.Build(points);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,T:System.Windows.Media.Media3D.Material,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,P:System.Windows.Media.Media3D.GeometryModel3D.BackMaterial,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,T:System.Windows.Media.Media3D.Material,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,P:System.Windows.Media.Media3D.GeometryModel3D.Material,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,T:System.Windows.Media.Media3D.Geometry3D,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,P:System.Windows.Media.Media3D.GeometryModel3D.Geometry,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,T:System.Windows.Media.Media3D.GeometryModel3D,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,M:System.Windows.Media.Media3D.GeometryModel3D.#ctor,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,T:System.Windows.Media.Media3D.ModelVisual3D,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,T:System.Windows.Media.Media3D.Model3D,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,195,12,P:System.Windows.Media.Media3D.ModelVisual3D.Content,,,,,"BowArrowVisual.Content = new GeometryModel3D              {                  Geometry = bowMesh, Material = bowMat, BackMaterial = bowMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,194,12,T:System.Windows.Media.Color,,,,,"var bowMat = _materials.SolidMaterial(Color.FromRgb(255, 140, 0));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,194,12,T:System.Windows.Media.Color,,,,,"var bowMat = _materials.SolidMaterial(Color.FromRgb(255, 140, 0));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,194,12,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"var bowMat = _materials.SolidMaterial(Color.FromRgb(255, 140, 0));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,194,12,T:System.Windows.Media.Media3D.Material,,,,,"var bowMat = _materials.SolidMaterial(Color.FromRgb(255, 140, 0));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,191,12,T:System.Windows.Media.Media3D.Vector3D,,,,,"var bowMesh = ArrowMeshBuilder.Build(new Point3D(0, 0, 0),                  new Vector3D(edge.VesselForwardX, edge.VesselForwardY, edge.VesselForwardZ),                  arrowLength, shaftRadius);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,191,12,"M:System.Windows.Media.Media3D.Vector3D.#ctor(System.Double,System.Double,System.Double)",,,,,"var bowMesh = ArrowMeshBuilder.Build(new Point3D(0, 0, 0),                  new Vector3D(edge.VesselForwardX, edge.VesselForwardY, edge.VesselForwardZ),                  arrowLength, shaftRadius);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,191,12,T:System.Windows.Media.Media3D.Point3D,,,,,"var bowMesh = ArrowMeshBuilder.Build(new Point3D(0, 0, 0),                  new Vector3D(edge.VesselForwardX, edge.VesselForwardY, edge.VesselForwardZ),                  arrowLength, shaftRadius);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,191,12,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"var bowMesh = ArrowMeshBuilder.Build(new Point3D(0, 0, 0),                  new Vector3D(edge.VesselForwardX, edge.VesselForwardY, edge.VesselForwardZ),                  arrowLength, shaftRadius);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,191,12,T:System.Windows.Media.Media3D.MeshGeometry3D,,,,,"var bowMesh = ArrowMeshBuilder.Build(new Point3D(0, 0, 0),                  new Vector3D(edge.VesselForwardX, edge.VesselForwardY, edge.VesselForwardZ),                  arrowLength, shaftRadius);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,T:System.Windows.Media.Media3D.Material,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,P:System.Windows.Media.Media3D.GeometryModel3D.BackMaterial,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,T:System.Windows.Media.Media3D.Material,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,P:System.Windows.Media.Media3D.GeometryModel3D.Material,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,T:System.Windows.Media.Media3D.Geometry3D,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,P:System.Windows.Media.Media3D.GeometryModel3D.Geometry,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,T:System.Windows.Media.Media3D.GeometryModel3D,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,M:System.Windows.Media.Media3D.GeometryModel3D.#ctor,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,T:System.Windows.Media.Media3D.ModelVisual3D,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,T:System.Windows.Media.Media3D.Model3D,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,184,16,P:System.Windows.Media.Media3D.ModelVisual3D.Content,,,,,"HexVerticesVisual.Content = new GeometryModel3D                  {                      Geometry = markerMesh, Material = markerMat, BackMaterial = markerMat                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,183,16,T:System.Windows.Media.Color,,,,,"var markerMat = _materials.SolidMaterial(Color.FromRgb(255, 0, 255));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,183,16,T:System.Windows.Media.Color,,,,,"var markerMat = _materials.SolidMaterial(Color.FromRgb(255, 0, 255));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,183,16,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"var markerMat = _materials.SolidMaterial(Color.FromRgb(255, 0, 255));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,183,16,T:System.Windows.Media.Media3D.Material,,,,,"var markerMat = _materials.SolidMaterial(Color.FromRgb(255, 0, 255));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,180,12,T:System.Windows.Media.Media3D.MeshGeometry3D,,,,,"var markerMesh = HullMarkerMeshBuilder.Build(edge.HullVertices3D, markerHalf);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,T:System.Windows.Media.Media3D.Material,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,P:System.Windows.Media.Media3D.GeometryModel3D.BackMaterial,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,T:System.Windows.Media.Media3D.Material,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,P:System.Windows.Media.Media3D.GeometryModel3D.Material,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,T:System.Windows.Media.Media3D.Geometry3D,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,P:System.Windows.Media.Media3D.GeometryModel3D.Geometry,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,T:System.Windows.Media.Media3D.GeometryModel3D,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,M:System.Windows.Media.Media3D.GeometryModel3D.#ctor,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,T:System.Windows.Media.Media3D.ModelVisual3D,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,T:System.Windows.Media.Media3D.Model3D,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,173,12,P:System.Windows.Media.Media3D.ModelVisual3D.Content,,,,,"DeckEdgeLineVisual.Content = new GeometryModel3D              {                  Geometry = edgeMesh, Material = edgeMat, BackMaterial = edgeMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,172,12,T:System.Windows.Media.Color,,,,,"var edgeMat  = _materials.SolidMaterial(Color.FromRgb(255, 140, 0));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,172,12,T:System.Windows.Media.Color,,,,,"var edgeMat  = _materials.SolidMaterial(Color.FromRgb(255, 140, 0));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,172,12,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"var edgeMat  = _materials.SolidMaterial(Color.FromRgb(255, 140, 0));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,172,12,T:System.Windows.Media.Media3D.Material,,,,,"var edgeMat  = _materials.SolidMaterial(Color.FromRgb(255, 140, 0));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,171,12,T:System.Windows.Media.Media3D.MeshGeometry3D,,,,,"var edgeMesh = TubeMeshBuilder.Build(edgeStart, edgeEnd, shaftRadius);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,167,12,T:System.Windows.Media.Media3D.Point3D,,,,,"var edgeEnd = new Point3D(                  edge.MidpointX + edge.HalfLength * edge.DirectionX,                  edge.MidpointY + edge.HalfLength * edge.DirectionY,                  edge.MidpointZ + edge.HalfLength * edge.DirectionZ);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,167,12,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"var edgeEnd = new Point3D(                  edge.MidpointX + edge.HalfLength * edge.DirectionX,                  edge.MidpointY + edge.HalfLength * edge.DirectionY,                  edge.MidpointZ + edge.HalfLength * edge.DirectionZ);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,163,12,T:System.Windows.Media.Media3D.Point3D,,,,,"var edgeStart = new Point3D(                  edge.MidpointX - edge.HalfLength * edge.DirectionX,                  edge.MidpointY - edge.HalfLength * edge.DirectionY,                  edge.MidpointZ - edge.HalfLength * edge.DirectionZ);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,163,12,"M:System.Windows.Media.Media3D.Point3D.#ctor(System.Double,System.Double,System.Double)",,,,,"var edgeStart = new Point3D(                  edge.MidpointX - edge.HalfLength * edge.DirectionX,                  edge.MidpointY - edge.HalfLength * edge.DirectionY,                  edge.MidpointZ - edge.HalfLength * edge.DirectionZ);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,160,12,T:System.Windows.Media.Media3D.ModelVisual3D,,,,,HexVerticesVisual.Content = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,160,12,T:System.Windows.Media.Media3D.Model3D,,,,,HexVerticesVisual.Content = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,160,12,P:System.Windows.Media.Media3D.ModelVisual3D.Content,,,,,HexVerticesVisual.Content = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,T:System.Windows.Media.Media3D.Material,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,P:System.Windows.Media.Media3D.GeometryModel3D.BackMaterial,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,T:System.Windows.Media.Media3D.Material,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,P:System.Windows.Media.Media3D.GeometryModel3D.Material,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,T:System.Windows.Media.Media3D.Geometry3D,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,P:System.Windows.Media.Media3D.GeometryModel3D.Geometry,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,T:System.Windows.Media.Media3D.GeometryModel3D,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,M:System.Windows.Media.Media3D.GeometryModel3D.#ctor,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,T:System.Windows.Media.Media3D.ModelVisual3D,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,T:System.Windows.Media.Media3D.Model3D,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,150,12,P:System.Windows.Media.Media3D.ModelVisual3D.Content,,,,,"NormalArrowVisual.Content = new GeometryModel3D              {                  Geometry = normalMesh, Material = normalMat, BackMaterial = normalMat              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,149,12,T:System.Windows.Media.Color,,,,,"var normalMat  = _materials.SolidMaterial(Color.FromRgb(0, 120, 255));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,149,12,T:System.Windows.Media.Color,,,,,"var normalMat  = _materials.SolidMaterial(Color.FromRgb(0, 120, 255));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\LivoxLidar\Rendering\LidarSceneRenderer.cs,149,12,"M:System.Windows.Media.Color.FromRgb(System.Byte,System.Byte,System.Byte)",,,,,"var normalMat  = _materials.SolidMaterial(Color.FromRgb(0, 120, 255));"
